student_id,age,gender,ethnicity,grade_level,gpa,prev_year_gpa,attendance_rate,prev_year_attendance,math_score,reading_score,disciplinary_incidents,days_suspended,extracurricular_activities,credits_earned,credits_attempted,free_reduced_lunch,parent_education,special_education,english_learner,gifted_talented,school_changes,dropped_out
STU001127,14,F,Hispanic,9,3.36,2.97,0.958,0.928,588,577,0,0,2,52,54,0,Some College,0,1,0,0,0
STU001128,16,M,Black,11,2.72,2.53,1.0,0.974,551,675,4,4,2,68,74,0,High School,0,1,0,2,1
STU001129,18,F,White,12,1.31,1.92,0.959,0.984,409,363,1,1,2,75,77,0,High School,0,0,0,0,1
STU001130,15,F,Hispanic,10,2.94,2.9,0.873,0.72,470,525,0,0,0,61,62,1,Some College,0,0,0,0,0
STU001131,15,F,Other,10,3.03,2.8,0.907,0.917,519,448,1,3,2,60,63,0,Less than HS,0,0,0,0,0
STU001132,14,F,Hispanic,9,2.99,3.22,0.985,1.0,531,570,0,0,0,52,52,0,Bachelor+,0,0,0,0,0
STU001133,16,M,White,11,4.0,4.0,0.919,0.848,665,668,0,0,0,69,69,0,Bachelor+,0,0,0,0,0
STU001134,16,M,Hispanic,11,2.82,3.13,0.889,0.941,504,468,1,0,2,68,71,0,Bachelor+,0,0,0,2,0
STU001135,14,F,White,9,3.29,2.68,0.897,0.799,650,561,1,2,2,55,58,0,Some College,0,0,0,0,0
STU001136,15,M,White,10,2.58,2.44,0.988,0.861,587,477,0,0,4,63,64,1,High School,0,0,0,2,0
STU001137,14,F,White,9,2.05,2.32,0.931,0.903,381,523,1,3,1,54,55,0,Some College,0,0,0,0,1
STU001138,18,F,White,12,0.73,1.37,0.892,0.94,321,269,5,10,1,69,76,1,High School,0,0,0,0,1
STU001139,16,M,Hispanic,11,1.97,2.14,0.955,1.0,476,471,0,0,2,69,70,1,High School,0,0,0,0,1
STU001140,16,M,Hispanic,11,2.67,2.71,0.914,0.91,500,580,0,0,1,68,69,1,Bachelor+,1,0,1,1,0
STU001141,14,M,White,9,3.65,3.7,0.788,0.794,585,553,0,0,2,55,56,1,Bachelor+,0,0,1,1,0
STU001142,14,F,White,9,3.32,2.94,1.0,1.0,595,555,0,0,1,54,56,0,Bachelor+,0,0,0,2,0
STU001143,17,M,White,12,1.83,2.08,0.769,0.836,448,430,2,6,1,71,75,1,Some College,1,0,0,0,1
STU001144,15,F,White,10,2.37,2.46,1.0,0.985,510,456,0,0,1,62,64,0,Some College,0,0,0,0,0
STU001145,15,F,Other,10,2.3,2.52,0.864,0.853,489,475,2,6,0,61,64,0,High School,0,0,0,1,1
STU001146,18,F,White,12,0.15,0.21,0.836,0.867,294,356,2,4,3,75,78,1,High School,0,0,0,1,1
STU001147,16,M,Black,11,2.61,2.39,0.907,0.929,416,510,0,0,2,63,65,1,Bachelor+,0,0,1,0,0
STU001148,17,F,Asian,12,2.43,1.99,1.0,0.976,419,485,1,1,2,70,73,1,Some College,0,0,0,2,0
STU001149,18,F,Other,12,2.4,2.62,0.924,0.886,421,501,1,1,0,70,73,0,High School,0,0,0,0,1
STU001150,18,F,White,12,0.68,0.55,0.93,0.925,328,314,3,3,1,72,76,1,Bachelor+,0,0,0,0,1
STU001151,14,M,Hispanic,9,2.6,2.14,0.854,0.865,612,486,3,3,2,54,57,1,Some College,0,0,1,1,0
STU001152,16,F,Hispanic,11,2.72,2.92,0.945,0.904,547,652,1,3,1,69,72,1,Some College,0,0,0,1,0
STU001153,14,M,White,9,3.32,3.18,0.99,1.0,540,568,2,6,4,55,58,0,Some College,0,0,0,0,0
STU001154,18,F,Asian,12,0.81,0.72,0.848,0.792,299,323,3,0,2,70,75,1,High School,0,0,0,1,0
STU001155,15,F,Asian,10,3.16,3.26,0.971,0.987,637,635,1,3,2,63,64,1,Some College,0,0,0,0,0
STU001156,17,M,White,12,2.2,1.7,1.0,0.981,422,453,2,4,3,75,77,0,Less than HS,0,0,1,1,1
STU001157,15,M,White,10,2.36,2.4,0.836,0.779,455,515,2,2,2,61,64,0,Some College,0,1,0,0,0
STU001158,14,M,Black,9,2.41,2.73,0.996,1.0,487,465,2,0,0,57,61,1,Some College,0,0,1,0,1
STU001159,16,F,Hispanic,11,3.36,3.93,0.959,1.0,636,630,0,0,3,63,64,0,Bachelor+,0,0,0,1,0
STU001160,14,F,Hispanic,9,1.57,1.77,0.937,0.987,455,260,2,4,0,56,59,1,Bachelor+,0,0,0,0,0
STU001161,17,F,Hispanic,12,2.16,1.63,0.965,0.959,380,424,1,3,1,75,77,0,High School,0,0,0,0,0
STU001162,16,M,White,11,2.54,3.07,0.934,0.909,506,573,0,0,1,65,67,1,High School,0,0,0,0,1
STU001163,17,M,White,12,3.26,3.45,0.839,0.823,548,666,0,0,3,75,75,1,Some College,0,0,0,0,0
STU001164,15,M,White,10,1.76,1.9,0.869,0.809,474,357,0,0,3,57,58,0,Some College,1,0,0,0,1
STU001165,18,F,White,12,2.52,2.6,0.9,0.963,455,443,1,2,0,71,73,1,High School,0,0,0,0,0
STU001166,15,M,Black,10,2.7,2.56,0.878,0.859,527,599,1,2,2,58,61,0,High School,0,0,0,1,0
STU001167,17,F,White,12,0.59,0.58,0.967,0.985,328,417,5,0,1,74,79,0,Less than HS,0,0,0,0,1
STU001168,16,F,White,11,2.24,2.64,1.0,1.0,517,486,0,0,0,69,71,1,Some College,0,0,0,0,0
STU001169,18,F,White,12,1.31,1.42,0.891,0.866,361,415,3,0,3,74,78,0,High School,0,0,0,0,0
STU001170,14,M,Asian,9,2.28,2.1,0.834,0.848,490,460,2,2,4,52,56,0,High School,0,0,0,2,0
STU001171,14,F,Hispanic,9,1.57,1.94,0.932,0.913,386,436,1,0,3,53,54,1,Bachelor+,1,0,0,0,1
STU001172,18,F,White,12,1.17,0.79,0.912,0.864,443,341,2,0,0,73,77,0,High School,1,1,0,0,1
STU001173,16,M,Hispanic,11,2.76,2.19,0.981,0.991,433,591,3,3,1,68,72,0,Bachelor+,0,0,0,1,0
STU001174,14,F,Hispanic,9,2.27,2.83,0.929,0.939,523,445,1,1,2,51,54,0,Bachelor+,0,0,0,0,0
STU001175,18,F,Hispanic,12,0.11,0.27,0.895,0.969,275,203,8,8,2,73,82,1,Bachelor+,0,0,0,1,0
STU001176,15,M,Hispanic,10,2.38,2.5,1.0,1.0,496,417,2,6,1,58,62,0,High School,1,0,0,1,0
STU001177,16,F,Hispanic,11,2.05,2.15,0.72,0.709,422,449,0,0,2,69,70,0,Less than HS,0,0,0,0,1
STU001178,17,M,Hispanic,12,3.22,3.61,0.864,0.944,606,554,2,0,2,75,77,0,Some College,1,0,0,0,0
STU001179,18,M,Hispanic,12,1.68,1.68,1.0,0.961,406,410,1,3,0,72,74,1,Some College,1,0,0,0,1
STU001180,17,F,White,12,2.26,2.52,0.974,1.0,483,565,0,0,1,74,75,1,Some College,0,0,0,0,0
STU001181,17,F,Asian,12,3.08,2.65,0.812,0.787,574,576,0,0,4,74,76,0,Bachelor+,0,0,0,0,0
STU001182,15,M,White,10,3.39,3.31,1.0,1.0,562,538,0,0,2,62,64,0,Bachelor+,0,1,0,0,0
STU001183,14,M,Black,9,0.78,0.8,0.919,0.94,297,314,3,0,2,52,57,0,High School,0,0,0,2,0
STU001184,15,F,White,10,3.09,3.0,0.916,0.898,605,581,0,0,2,61,63,0,High School,0,0,0,0,0
STU001185,15,F,Black,10,1.3,1.16,0.933,0.979,371,545,3,9,0,57,60,1,High School,0,0,0,1,0
STU001186,15,F,Hispanic,10,3.86,3.58,0.925,0.891,583,585,0,0,1,62,63,0,Some College,0,0,0,0,0
STU001187,16,M,Hispanic,11,1.96,1.87,0.962,0.991,556,433,2,2,4,67,70,1,Less than HS,0,0,0,0,1
STU001188,15,F,White,10,1.27,0.97,0.824,0.826,406,412,1,0,0,62,63,1,Some College,0,0,1,0,1
STU001189,15,M,White,10,2.51,2.69,0.972,0.915,507,618,2,0,2,57,59,1,High School,0,0,0,1,0
STU001190,15,M,White,10,1.96,1.7,0.969,0.95,478,471,2,4,4,63,65,1,High School,0,1,0,1,0
STU001191,15,M,White,10,2.89,2.62,1.0,0.967,520,504,2,6,0,59,61,0,Some College,0,0,0,0,1
STU001192,17,F,Black,12,1.72,1.87,0.748,0.719,351,368,1,1,1,69,71,1,Bachelor+,0,0,0,0,1
STU001193,17,M,Asian,12,2.18,2.13,0.887,0.854,601,435,0,0,1,73,74,1,Bachelor+,0,0,0,0,0
STU001194,15,M,White,10,0.18,0.0,0.824,0.82,245,237,4,0,0,63,67,1,Less than HS,1,0,0,0,1
STU001195,16,F,White,11,2.66,2.81,1.0,0.99,584,507,3,9,1,67,71,1,Less than HS,0,0,0,1,1
STU001196,14,M,Black,9,1.66,1.59,0.903,0.981,379,383,1,0,2,51,53,0,Some College,0,0,0,0,0
STU001197,14,F,Black,9,1.78,1.39,0.989,1.0,397,534,2,0,1,54,56,1,High School,0,0,0,0,1
STU001198,16,F,Hispanic,11,1.73,2.35,0.995,1.0,347,392,4,12,1,63,69,0,Some College,0,0,1,1,0
STU001199,15,M,White,10,3.5,3.44,0.781,0.759,591,548,0,0,2,63,64,1,Some College,0,0,0,0,0
STU001200,14,F,Hispanic,9,2.58,2.77,0.771,0.873,634,505,0,0,2,52,54,1,Some College,0,0,0,3,0
STU001201,18,M,Black,12,2.33,3.06,0.8,0.739,551,423,2,6,2,73,75,1,Some College,0,0,0,0,1
STU001202,17,F,Hispanic,12,2.95,3.05,1.0,0.971,547,515,1,3,1,72,74,1,High School,0,0,0,0,0
STU001203,16,F,Black,11,3.13,3.17,0.965,1.0,656,588,2,6,2,66,69,1,Less than HS,1,0,1,1,1
STU001204,15,F,White,10,2.52,2.38,0.925,0.948,596,638,1,3,1,58,59,1,Less than HS,0,0,0,1,0
STU001205,17,M,White,12,1.13,1.26,1.0,1.0,309,317,3,9,1,74,79,0,Bachelor+,0,0,0,0,1
STU001206,17,M,Hispanic,12,1.79,1.4,0.923,0.935,452,464,2,0,2,72,74,0,Less than HS,0,0,0,0,0
STU001207,15,F,Asian,10,2.18,2.04,1.0,1.0,431,448,1,1,0,57,59,0,High School,0,0,0,0,1
STU001208,15,M,White,10,1.36,1.66,0.936,0.925,413,323,2,0,1,57,60,0,Some College,0,0,0,0,0
STU001209,16,M,Black,11,2.77,2.99,0.977,1.0,510,560,2,4,2,64,68,1,Less than HS,0,0,0,0,0
STU001210,16,M,White,11,1.76,1.74,0.859,0.818,331,374,4,4,1,69,73,1,Some College,0,0,1,0,0
STU001211,18,F,Asian,12,2.23,2.8,0.773,0.749,525,515,1,3,0,73,76,0,Some College,0,0,0,1,0
STU001212,15,F,White,10,2.81,3.36,1.0,1.0,520,570,0,0,3,59,60,0,High School,0,0,0,1,0
STU001213,15,F,White,10,3.44,3.95,0.817,0.791,541,475,1,3,2,63,65,1,Bachelor+,0,0,0,0,0
STU001214,18,F,Hispanic,12,3.27,3.74,0.897,0.934,582,630,0,0,3,74,76,0,High School,0,0,0,1,0
STU001215,14,F,Other,9,2.76,2.75,0.889,0.938,580,494,3,3,2,52,55,1,Some College,0,0,0,1,0
STU001216,17,F,Black,12,4.0,4.0,0.893,0.959,591,643,0,0,2,72,73,1,Some College,0,0,0,0,0
STU001217,18,M,Black,12,2.72,2.92,0.89,0.919,527,502,0,0,0,71,71,0,Less than HS,1,0,0,0,0
STU001218,17,F,Hispanic,12,3.6,3.74,0.878,0.882,520,647,0,0,0,72,73,1,Bachelor+,0,0,0,0,1
STU001219,18,F,Hispanic,12,2.12,2.55,0.911,1.0,561,398,0,0,2,70,72,0,Bachelor+,0,0,0,0,0
STU001220,14,F,White,9,0.89,0.47,0.874,0.885,289,226,4,8,1,57,61,1,High School,1,1,0,0,1
STU001221,15,F,Hispanic,10,3.13,3.29,0.897,0.915,629,470,0,0,0,59,59,0,Some College,0,0,0,0,0
STU001222,14,M,White,9,3.94,3.65,0.824,0.79,613,768,0,0,4,52,53,1,Bachelor+,0,0,0,2,0
STU001223,16,F,Hispanic,11,2.47,2.62,0.926,0.915,428,528,3,0,3,66,70,1,Some College,1,0,0,0,1
STU001224,18,M,White,12,0.52,0.57,0.96,0.968,261,310,5,5,4,71,78,1,High School,0,0,0,0,1
STU001225,16,M,White,11,4.0,3.24,0.961,0.959,698,688,0,0,1,64,65,1,Bachelor+,0,0,1,1,0
STU001226,14,M,Black,9,2.12,1.78,0.775,0.78,382,444,1,0,2,57,59,1,Bachelor+,0,0,0,0,1
STU001227,18,M,Hispanic,12,1.01,1.13,0.838,0.833,298,241,3,6,2,69,72,1,Bachelor+,0,0,0,2,0
STU001228,17,F,White,12,1.97,1.72,0.904,0.834,438,404,1,1,1,70,72,0,Some College,0,0,0,0,0
STU001229,14,F,Hispanic,9,2.48,2.75,0.871,0.868,506,512,1,0,2,51,53,1,High School,0,0,0,0,0
STU001230,14,F,Hispanic,9,3.15,2.84,0.969,0.978,632,606,1,3,1,54,55,1,Some College,0,0,1,1,0
STU001231,14,F,Hispanic,9,3.64,3.67,1.0,0.962,550,568,0,0,4,56,56,0,High School,0,0,0,0,1
STU001232,18,F,Black,12,2.08,2.05,0.948,0.935,460,375,2,0,2,72,75,0,Some College,0,0,0,0,1
STU001233,14,M,White,9,3.98,3.67,0.88,0.864,569,696,0,0,1,55,55,1,High School,0,0,0,1,0
STU001234,15,F,White,10,3.49,3.38,0.924,0.979,554,647,0,0,2,60,62,1,Bachelor+,0,0,0,0,1
STU001235,14,M,Black,9,2.85,3.2,0.858,0.893,659,587,2,4,1,51,53,1,High School,0,0,0,0,0
STU001236,17,M,White,12,3.0,3.2,0.947,0.96,520,535,1,0,1,72,75,1,Some College,0,1,0,0,0
STU001237,15,F,Hispanic,10,2.87,2.41,0.959,1.0,489,480,1,1,1,61,64,0,Less than HS,0,1,0,0,1
STU001238,17,F,White,12,2.89,2.61,1.0,0.979,609,478,0,0,0,70,70,0,High School,0,0,0,0,0
STU001239,17,M,White,12,3.41,3.39,0.956,0.947,589,519,1,0,2,75,76,0,Some College,0,0,0,0,0
STU001240,16,M,Black,11,0.84,0.86,1.0,0.998,314,221,4,12,3,68,72,1,High School,0,0,0,0,0
STU001241,18,M,Black,12,1.37,0.64,0.932,0.886,353,440,6,12,3,73,80,1,Less than HS,0,0,0,0,1
STU001242,15,M,Hispanic,10,1.65,1.23,0.85,0.782,375,362,2,4,3,59,62,0,Some College,0,0,0,0,1
STU001243,14,M,Other,9,2.03,2.06,0.816,0.771,382,454,0,0,3,57,57,1,Some College,1,1,1,2,1
STU001244,16,F,White,11,0.92,1.4,0.828,0.89,314,286,0,0,1,64,66,1,High School,0,0,0,1,1
STU001245,17,F,Hispanic,12,0.95,0.39,1.0,1.0,431,282,6,12,3,73,81,0,High School,0,0,0,0,1
STU001246,18,M,White,12,1.47,1.61,0.797,0.771,367,396,1,2,0,70,71,0,Less than HS,0,0,1,0,1
STU001247,14,F,Asian,9,2.05,1.37,1.0,1.0,402,517,1,3,1,56,58,0,Less than HS,0,0,1,0,0
STU001248,15,F,Black,10,3.98,3.11,0.875,0.938,723,626,0,0,1,63,64,1,Some College,0,0,0,3,0
STU001249,14,M,Asian,9,3.65,3.68,0.96,0.968,610,576,1,2,1,57,59,0,Bachelor+,0,0,0,0,0
STU001250,15,M,Hispanic,10,2.46,2.88,0.968,0.991,511,486,2,2,2,59,61,1,Some College,0,0,0,0,0
STU001251,18,M,White,12,1.24,0.42,0.882,0.94,308,421,2,2,2,73,75,1,Less than HS,0,0,0,0,1
STU001252,18,F,Other,12,1.05,0.99,0.872,0.906,385,457,2,2,3,71,73,0,Less than HS,0,0,0,0,0
STU001253,18,F,Asian,12,1.81,1.57,0.902,0.921,440,461,2,2,0,73,75,0,High School,0,0,0,0,1
STU001254,14,M,White,9,1.05,1.18,0.851,0.865,392,422,2,4,0,53,56,0,High School,0,0,0,0,1
STU001255,16,F,Hispanic,11,1.93,1.83,0.839,0.803,360,443,2,0,1,68,70,0,Some College,0,1,0,0,0
STU001256,16,F,Other,11,2.98,3.19,0.956,0.943,548,616,0,0,1,67,69,0,Bachelor+,1,0,0,0,0
STU001257,16,F,White,11,2.04,1.71,0.852,0.828,463,474,3,0,2,67,70,0,Less than HS,0,0,0,0,1
STU001258,16,F,White,11,2.96,2.84,0.939,0.877,572,537,2,6,1,66,69,1,Bachelor+,0,0,0,1,0
STU001259,17,F,Hispanic,12,2.12,2.14,0.906,0.908,394,341,1,2,0,75,76,0,Less than HS,0,0,1,0,1
STU001260,17,M,Hispanic,12,2.35,2.45,0.962,0.907,508,534,1,0,3,74,76,1,Some College,0,0,0,0,1
STU001261,14,M,White,9,3.27,3.58,1.0,1.0,596,664,0,0,2,51,53,0,Bachelor+,0,0,0,0,0
STU001262,15,M,White,10,2.86,2.47,0.805,0.827,591,574,1,0,0,59,61,0,Less than HS,0,0,1,0,1
STU001263,15,M,Hispanic,10,3.12,3.32,0.924,0.925,623,587,1,0,4,58,61,0,Bachelor+,0,1,0,0,0
STU001264,18,F,Hispanic,12,2.02,2.21,1.0,0.907,458,417,0,0,2,73,74,0,High School,0,0,0,0,1
STU001265,18,M,Hispanic,12,2.52,2.78,0.982,0.979,465,439,4,12,1,71,75,1,Some College,0,0,0,0,0
STU001266,17,M,Other,12,1.46,1.39,0.832,0.838,378,378,1,0,2,73,74,1,High School,0,0,0,1,0
STU001267,18,F,White,12,0.89,0.49,0.79,0.813,314,231,0,0,1,69,70,1,Bachelor+,1,1,0,2,1
STU001268,18,F,Hispanic,12,2.26,1.9,0.922,0.914,507,479,0,0,2,70,71,1,Bachelor+,0,0,0,0,1
STU001269,16,F,White,11,2.14,1.98,0.811,0.923,546,456,2,6,1,69,71,0,Some College,0,0,0,1,1
STU001270,15,F,White,10,1.29,1.03,0.888,0.847,335,499,1,3,1,62,63,0,Less than HS,0,0,0,1,0
STU001271,17,F,White,12,2.32,3.27,0.906,0.967,474,426,0,0,1,75,75,1,Some College,0,0,1,0,0
STU001272,18,F,Black,12,1.58,1.29,0.711,0.667,507,374,1,1,1,72,75,1,Some College,0,0,0,0,1
STU001273,14,M,Black,9,1.7,1.38,1.0,1.0,408,379,3,3,2,52,57,0,Bachelor+,0,0,0,0,1
STU001274,16,F,White,11,2.01,2.32,0.81,0.78,484,378,1,0,0,69,71,1,High School,0,0,0,3,1
STU001275,18,F,White,12,0.16,0.0,0.762,0.771,225,389,1,2,4,74,77,1,Less than HS,0,1,0,0,1
STU001276,15,F,White,10,4.0,3.91,1.0,0.896,639,753,0,0,4,62,63,0,Some College,0,0,0,0,1
STU001277,17,M,Black,12,3.12,3.48,0.861,0.813,461,571,0,0,1,73,73,1,Some College,0,0,0,1,0
STU001278,17,F,Hispanic,12,1.9,2.06,1.0,0.93,462,467,1,2,0,73,75,1,Bachelor+,1,0,0,0,1
STU001279,14,M,Hispanic,9,3.14,3.26,0.929,0.967,553,624,2,6,1,53,57,0,High School,0,0,0,0,1
STU001280,17,F,White,12,2.14,2.36,1.0,1.0,459,548,2,4,1,69,72,1,Bachelor+,0,0,0,1,0
STU001281,18,M,White,12,2.04,1.71,0.823,0.712,394,451,3,9,4,71,75,1,Bachelor+,0,0,0,2,1
STU001282,15,M,White,10,0.83,1.08,1.0,0.959,257,280,2,0,1,59,61,1,Some College,0,0,0,0,0
STU001283,17,F,White,12,2.13,2.05,0.851,0.822,478,485,2,2,1,75,78,0,High School,0,0,0,2,0
STU001284,16,M,White,11,3.56,3.54,0.992,1.0,654,572,0,0,2,64,65,0,Some College,0,0,1,3,0
STU001285,16,F,White,11,2.26,2.23,0.875,0.833,522,505,0,0,2,66,68,1,Bachelor+,0,0,0,0,0
STU001286,14,M,Asian,9,2.91,2.9,1.0,1.0,579,603,2,6,0,57,59,0,Bachelor+,0,0,1,0,0
STU001287,17,M,White,12,2.52,2.75,0.975,0.983,539,557,1,2,4,71,74,1,Less than HS,0,0,0,3,0
STU001288,15,M,Hispanic,10,1.38,1.62,0.979,1.0,435,470,0,0,1,61,63,0,Some College,0,0,0,0,0
STU001289,17,M,White,12,2.27,2.1,0.935,0.96,432,412,1,1,0,72,73,1,Bachelor+,0,0,0,2,1
STU001290,16,M,White,11,3.37,3.93,0.945,0.946,590,583,1,0,1,64,65,1,Some College,0,0,0,1,0
STU001291,16,F,Hispanic,11,2.59,2.22,0.878,0.933,539,519,1,0,3,69,70,1,Bachelor+,0,1,0,0,0
STU001292,15,F,Black,10,2.96,2.96,1.0,1.0,512,559,0,0,1,58,60,1,Some College,0,0,0,1,0
STU001293,18,F,White,12,2.71,2.33,0.896,0.903,507,624,0,0,1,69,70,0,Bachelor+,0,0,0,3,0
STU001294,15,M,Other,10,3.11,2.78,0.986,1.0,608,587,2,0,1,57,61,0,Some College,0,0,0,3,1
STU001295,16,M,Asian,11,2.65,2.75,0.87,0.81,515,543,0,0,2,63,63,0,High School,1,0,0,0,0
STU001296,16,M,Hispanic,11,2.18,1.69,0.86,0.904,514,532,0,0,0,64,66,1,Less than HS,0,0,0,3,1
STU001297,15,F,White,10,2.38,1.91,0.956,0.933,504,454,1,3,1,58,60,1,Bachelor+,0,1,0,0,0
STU001298,16,F,White,11,2.94,2.49,1.0,1.0,478,467,0,0,0,63,65,0,Some College,0,0,0,1,0
STU001299,18,M,White,12,0.84,1.3,0.885,0.851,288,255,4,0,0,75,79,0,Bachelor+,0,0,1,1,1
STU001300,14,M,White,9,4.0,4.0,1.0,1.0,663,724,0,0,2,54,54,0,Bachelor+,0,0,0,0,0
STU001301,15,F,Hispanic,10,4.0,3.42,0.955,0.977,656,595,0,0,2,60,61,1,Some College,0,0,0,0,0
STU001302,17,M,Other,12,1.34,1.06,0.943,0.924,370,416,1,3,2,74,76,1,Some College,1,0,0,0,0
STU001303,17,M,White,12,2.5,2.42,0.879,0.918,606,508,3,9,3,70,73,0,Bachelor+,0,0,0,0,0
STU001304,17,F,White,12,3.09,2.63,0.788,0.824,438,590,0,0,1,71,71,1,Some College,0,0,0,0,1
STU001305,14,F,Black,9,2.87,2.5,0.989,0.967,523,628,1,3,2,54,56,0,Some College,1,0,0,0,0
STU001306,16,M,Asian,11,0.8,1.25,0.789,0.825,325,348,2,0,1,65,67,1,High School,0,0,0,0,0
STU001307,16,F,White,11,4.0,3.99,0.995,1.0,582,689,0,0,3,68,70,0,Some College,0,0,0,2,0
STU001308,18,M,White,12,1.04,1.7,0.802,0.724,344,367,2,2,3,71,74,1,Some College,0,0,0,1,1
STU001309,14,F,Black,9,2.87,2.72,1.0,1.0,485,562,1,2,3,54,55,1,Some College,0,0,0,0,0
STU001310,16,M,White,11,3.23,3.24,0.895,0.889,572,542,0,0,2,63,63,0,Some College,1,0,0,0,0
STU001311,14,F,Hispanic,9,1.73,2.0,0.787,0.851,248,469,1,0,0,51,53,1,Less than HS,0,0,0,1,1
STU001312,18,F,Hispanic,12,1.6,2.1,0.931,0.914,441,393,4,8,2,75,79,0,Some College,0,0,0,0,1
STU001313,14,F,Hispanic,9,1.73,1.41,0.973,0.919,412,465,0,0,4,56,57,0,High School,0,0,0,0,0
STU001314,18,M,Hispanic,12,1.87,2.5,0.794,0.813,460,384,1,3,2,75,76,0,High School,0,0,0,1,1
STU001315,18,F,White,12,2.15,1.7,0.96,1.0,400,468,1,3,1,69,72,0,Some College,0,0,0,0,0
STU001316,17,F,Hispanic,12,2.06,1.6,0.97,0.914,443,520,1,1,1,72,75,0,Bachelor+,0,0,0,0,0
STU001317,14,F,Hispanic,9,1.29,1.24,0.997,0.992,415,376,1,1,1,53,55,0,High School,0,0,0,0,0
STU001318,15,M,Hispanic,10,3.07,3.1,0.909,0.911,527,499,0,0,3,57,59,0,High School,0,1,0,1,0
STU001319,16,F,Hispanic,11,3.46,3.3,0.965,0.873,595,572,0,0,2,65,65,0,Bachelor+,0,1,0,0,0
STU001320,16,F,Black,11,3.63,3.53,0.973,1.0,619,610,0,0,3,63,63,1,Bachelor+,0,0,1,0,0
STU001321,17,F,Black,12,4.0,4.0,0.872,0.779,725,700,0,0,1,73,75,0,Bachelor+,0,0,0,0,0
STU001322,17,M,Hispanic,12,3.74,3.01,0.93,0.904,590,616,0,0,2,73,75,1,High School,0,0,1,0,0
STU001323,14,F,Hispanic,9,3.44,3.27,0.933,0.945,588,675,0,0,1,51,51,0,Bachelor+,1,0,0,2,0
STU001324,16,M,White,11,3.23,2.92,0.917,0.899,567,585,0,0,4,67,68,1,High School,0,0,0,0,0
STU001325,14,M,White,9,3.02,2.8,0.939,0.911,493,504,1,3,1,57,58,0,Some College,0,0,0,1,0
STU001326,16,F,Black,11,1.34,1.46,0.974,1.0,448,426,3,0,1,66,69,1,High School,0,0,0,0,0
STU001327,14,F,Hispanic,9,2.48,2.56,0.994,1.0,480,485,1,0,1,54,56,1,High School,0,0,0,1,1
STU001328,17,M,Other,12,1.5,1.81,0.799,0.832,396,413,3,6,0,72,77,0,Less than HS,0,1,0,0,1
STU001329,18,F,Asian,12,2.5,2.72,0.881,0.906,528,616,1,0,0,69,72,0,Some College,0,0,0,0,0
STU001330,15,M,Hispanic,10,2.91,2.43,0.906,0.961,529,460,0,0,3,63,64,1,High School,0,0,0,0,0
STU001331,15,F,Hispanic,10,1.71,1.91,0.831,0.898,453,408,2,2,0,60,63,1,Less than HS,1,1,1,1,1
STU001332,18,F,Hispanic,12,2.59,2.44,0.911,0.852,530,526,1,2,0,72,75,0,Less than HS,0,0,0,0,1
STU001333,17,F,White,12,1.57,1.78,0.821,0.72,436,384,1,1,2,74,76,0,Some College,0,0,0,0,1
STU001334,14,F,Black,9,3.35,2.83,0.897,0.862,521,513,1,0,3,53,56,0,Less than HS,0,1,0,0,1
STU001335,17,M,Hispanic,12,2.67,2.37,0.853,0.824,594,513,0,0,1,75,76,1,High School,0,1,0,1,0
STU001336,14,F,Hispanic,9,2.37,2.44,0.711,0.731,482,562,2,0,3,54,57,0,Less than HS,0,0,0,0,1
STU001337,16,M,Hispanic,11,3.03,3.27,0.972,1.0,593,607,1,3,1,67,70,0,High School,0,0,0,2,0
STU001338,14,M,White,9,2.5,2.73,1.0,1.0,484,537,1,3,1,53,55,1,Some College,0,0,0,0,0
STU001339,17,F,White,12,4.0,4.0,0.994,1.0,550,592,0,0,3,75,75,0,Bachelor+,0,0,0,0,0
STU001340,16,F,White,11,2.22,1.91,0.886,0.806,447,509,2,2,0,64,67,1,High School,0,0,0,0,0
STU001341,17,M,White,12,2.28,2.51,0.926,0.845,454,495,0,0,1,74,75,1,Some College,0,0,0,0,0
STU001342,17,F,Asian,12,3.32,3.31,1.0,0.976,464,517,0,0,2,74,76,0,Bachelor+,0,0,0,0,0
STU001343,16,M,White,11,4.0,4.0,0.988,1.0,661,595,0,0,4,68,69,0,Some College,0,0,0,0,0
STU001344,18,M,Black,12,2.64,2.65,0.945,1.0,580,499,0,0,1,70,70,0,Some College,0,0,0,0,1
STU001345,15,F,White,10,2.55,2.54,0.856,0.921,526,455,3,6,1,63,66,0,Bachelor+,1,0,0,0,0
STU001346,16,M,White,11,3.38,3.91,0.834,0.861,615,467,0,0,1,63,64,0,Some College,1,0,0,2,0
STU001347,15,M,White,10,2.16,2.7,0.954,0.959,461,401,2,2,1,59,62,1,Bachelor+,0,0,0,0,0
STU001348,14,M,Other,9,3.93,4.0,1.0,1.0,720,732,0,0,0,56,58,1,Bachelor+,0,0,0,0,0
STU001349,16,F,White,11,2.63,2.79,0.905,0.943,443,450,1,1,1,63,65,0,Less than HS,0,0,0,0,0
STU001350,14,F,Asian,9,2.96,2.88,1.0,1.0,538,500,0,0,0,51,53,0,High School,0,0,0,0,0
STU001351,17,M,White,12,3.3,2.56,0.941,0.934,534,516,1,1,2,74,75,1,Bachelor+,0,0,0,2,0
